ts,bot_variant,exchange,trading_pair,state,regime,mid,equity_quote,base_pct,target_base_pct,spread_pct,spread_floor_pct,net_edge_pct,skew,adverse_drift_30s,soft_pause_edge,base_balance,quote_balance,market_spread_pct,market_spread_bps,best_bid_size,best_ask_size,turnover_today_x,cancel_per_min,orders_active,fills_count_today,fees_paid_today_quote,daily_loss_pct,drawdown_pct,risk_reasons,fee_source,maker_fee_pct,taker_fee_pct,realized_pnl_today_quote,position_base,avg_entry_price,funding_rate,funding_cost_today_quote,margin_ratio,position_drift_pct,ws_reconnect_count,order_book_stale,_tick_duration_ms,_indicator_duration_ms,_connector_io_duration_ms
2026-02-24T13:03:00.824584+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,62960.0050000000,7859.200100000000026212367693,0.1602198803921533976482702453,0.50,0.006476041925950226037786157266,0.006476041925950226037786157266,0.001003846386394372463490470011,0.0030,0.00008657038398571795162399289456,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588309911983012072505394496E-7,0.001588309911983012072505394496,0.456167,0.847349,1.586967429650506030302222006,0,126,1702,12.472294581806000000000,0.003688628816985100688814202963,0.003923066796531479550137348616,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02635290000000000041633363423,63334.90416196889766832244807,0,0,1,0.2338162844686898987355829716,0,False,2.3280130117200315,0.042808009311556816,0.22093899315223098
2026-02-24T13:04:00.039294+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,62953.6850000000,7859.073700000000026209736464,0.1602063739394631229900248452,0.50,0.006412423762988545318721186981,0.006412423762988545318721186981,0.0002645455963761291016843666000,0.0030,0.0008004239088192890258041081920,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588469364422432141978662568E-7,0.001588469364422432141978662568,1.233401,0.282996,1.588992354952976195954610927,0,130,1704,12.488008026312000000000,0.003704652554224916364899920282,0.003939086763290808966267858882,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02660230000000000041633363423,63331.81117406954148193285380,0,0,1,0.2338162844686898987355829716,0,True,2.299279993167147,0.05289202090352774,0.21387098240666091
2026-02-24T13:05:00.236334+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,62988.5050000000,7859.770100000000026224233202,0.1602807822585039760922514248,0.50,0.006412423762988545318721186981,0.006412423762988545318721186981,0.0002703842517666540618717167173,0.0030,0.0007945852534287640656167580747,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.587591259706830635208757534E-7,0.001587591259706830635208757534,0.031751,0.914458,1.595849691044398354367905182,0,138,1711,12.543011685765000000000,0.003616369875318210377351712079,0.003850824857822478227396914858,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02747580000000000041633363423,63320.28548209515877134135820,0,0,1,0.2720867090312201969267919988,0,False,2.340859005926177,0.040996994357556105,0.20638699061237276
2026-02-24T13:06:00.427913+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,62938.8950000000,7858.777900000000026203578890,0.1601747645775814611081484833,0.50,0.006122059776034587926242089299,0.006122059776034587926242089299,0.0005579625693877915917602326672,0.0030,0.0003908613410260435787366030528,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588842638562370693034887251E-7,0.001588842638562370693034887251,0.373013,0.773537,1.599050177314337889368162769,0,146,1714,12.566580194469000000000,0.003742151141847839442322033887,0.003976576527273480179016315474,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02785020000000000041633363423,63315.30863523242789537213085,0,0,1,0.2720867090312201969267919988,0,True,2.1389620087575167,0.04130500019527972,0.20782501087523997
2026-02-24T13:07:00.628403+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,62976.4250000000,7859.528500000000026219203891,0.1602549694933990024996341920,0.50,0.006122059776034587926242089299,0.006122059776034587926242089299,0.0007425136924277929540898051951,0.0030,0.0002063102179860422164070305249,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.587895787987330179507649092E-7,0.001587895787987330179507649092,0.006261,0.861301,1.598897464964851257690353991,0,146,1714,12.566580194469000000000,0.003646997524979123884806690737,0.003881445300615626858228649654,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02785020000000000041633363423,63315.30863523242789537213085,0,0,1,0.2720867090312201969267919988,0,True,3.623907017754391,0.05848900764249265,0.29724399792030454
2026-02-24T13:08:00.828004+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63012.0050000000,7860.240100000000026234017042,0.1603309929425692762270571151,0.50,0.004867361819625746265703405222,0.004867361819625746265703405222,0.0002279867946672157991267291573,0.0030,0.0002189579331830827071546329317,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586999175791978052436198467E-7,0.001586999175791978052436198467,0.811758,0.255779,1.598752714242024230030618791,0,146,1714,12.566580194469000000000,0.003556787940961300822286149517,0.003791256943448389417417960802,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02785020000000000041633363423,63315.30863523242789537213085,0,0,1,0.2720867090312201969267919988,0,True,2.2047359962016344,0.0403989979531616,0.20499402307905257
2026-02-24T13:09:00.020998+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63024.1650000000,7860.483300000000026239079659,0.1603569719434427170695038940,0.50,0.004867361819625746265703405222,0.004867361819625746265703405222,0.0003723645961401990949328208089,0.0030,0.00007458013171009941134854128006,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586692977209614756498558926E-7,0.001586692977209614756498558926,0.625907,0.708365,1.599703001228817566220802927,0,154,1715,12.574438726119000000000,0.003525957459183427622728820095,0.003760433716265882186382042421,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02797490000000000041633363423,63313.99004832725633951298809,0,0,1,0.2720867090312201969267919988,0,True,1.9045770168304443,0.035805016523227096,0.17022498650476336
2026-02-24T13:10:00.202028+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63034.3750000000,7860.687500000000026243330425,0.1603787836623705015667468033,0.50,0.005647434177405394193246766540,0.005647434177405394193246766540,0.0003779252513886478269748749734,0.0030,0.0003810484195735098503238316426,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586435972435674978930147241E-7,0.001586435972435674978930147241,1.695078,0.339513,1.599661445149549572861095944,0,162,1715,12.574438726119000000000,0.003500071010256446918166292730,0.003734553358573990835323101135,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02797490000000000041633363423,63313.99004832725633951298809,0,0,1,0.2850734050881325717451841913,0,True,2.2705229930579662,0.03920399467460811,0.1965200062841177
2026-02-24T13:11:00.396186+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63092.1950000000,7861.843900000000026267402836,0.1605022836945414322016015472,0.50,0.005647434177405394193246766540,0.005647434177405394193246766540,0.0002216932187331376027851392934,0.0030,0.0005372804522290200745135673226,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584982104363305160012264592E-7,0.001584982104363305160012264592,0.634605,0.744601,1.599426150666639407326216308,0,162,1715,12.574438726119000000000,0.003353474097723829451192214809,0.003587990941165062537749351038,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02797490000000000041633363423,63313.99004832725633951298809,0,0,1,0.2850734050881325717451841913,0,False,1.9520169880706817,0.05220601451583207,0.21322298562154174
2026-02-24T13:12:00.578678+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63090.6350000000,7861.812700000000026266753356,0.1604989521055366813878645274,0.50,0.005115669220100980234337358530,0.005115669220100980234337358530,0.0003176553656301143051897683409,0.0030,0.0002286123224102777885451750711,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585021295157355762864013019E-7,0.001585021295157355762864013019,0.380999,0.536699,1.599432498069942566551871818,0,162,1715,12.574438726119000000000,0.003357429324004543447188056353,0.003591945236757555241730932613,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02797490000000000041633363423,63313.99004832725633951298809,0,0,1,0.2850734050881325717451841913,0,True,2.353483985643834,0.043509004171937704,0.2560520078986883
2026-02-24T13:13:00.781673+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63077.8250000000,7861.556500000000026261420122,0.1604715936341613803891389935,0.50,0.005115669220100980234337358530,0.005115669220100980234337358530,0.0003051951195706711491013558853,0.0030,0.0002410725684697209446335875267,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585343185184333797178326932E-7,0.001585343185184333797178326932,0.811789,0.107884,1.600484416135786845514499113,0,170,1716,12.582298664821000000000,0.003389907816732714145076986460,0.003624416087103601099425843359,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02809950000000000041633363423,63312.95855459884209230311344,0,0,1,0.2850734050881325717451841913,0,False,2.472143998602405,0.04431998240761459,0.2121980069205165
2026-02-24T13:14:00.983756+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63075.2450000000,7861.504900000000026260345981,0.1604660832813320541269968700,0.50,0.004725110696714760683752638073,0.004725110696714760683752638073,0.0003427968871422519248815788236,0.0030,0.00004724739154365234861947640536,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585408031312442781633269914E-7,0.001585408031312442781633269914,0.769663,0.036712,1.602494513956863393663716934,0,178,1718,12.598018473695000000000,0.003396449152504664215377801448,0.003630955883660415956010766860,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02834870000000000041633363423,63310.92035186622890550606936,0,0,1,0.2850734050881325717451841913,0,False,3.289129992481321,0.05200298619456589,0.2636190038174391
2026-02-24T13:15:00.196279+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63081.0950000000,7861.621900000000026262781533,0.1604785775820635716464776447,0.50,0.004725110696714760683752638073,0.004725110696714760683752638073,0.0001798828466528800829851208003,0.0030,0.0002101614320330241905159344287,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585261004109075785700929890E-7,0.001585261004109075785700929890,0.414598,0.952025,1.602470664952101036290572943,0,178,1718,12.598018473695000000000,0.003381617053951986730393395405,0.003616127275188568316079835701,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02834870000000000041633363423,63310.92035186622890550606936,0,0,1,0.2945002769086413090332053826,0,True,2.325557987205684,0.043006002670153975,0.2155330148525536
2026-02-24T13:16:00.375539+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63101.0850000000,7862.021700000000026271104042,0.1605212689758920433982054621,0.50,0.005003327264733568130882862157,0.005003327264733568130882862157,0.0004415819292531375664925024569,0.0030,0.00005974897664028968586064240610,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584758804068107545218913431E-7,0.001584758804068107545218913431,2.071774,0.031695,1.602389176017537570254158322,0,178,1718,12.598018473695000000000,0.003330934378726683666318476442,0.003565456525897588090059440315,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02834870000000000041633363423,63310.92035186622890550606936,0,0,1,0.2945002769086413090332053826,0,False,2.2494540025945753,0.03930801176466048,0.20114099606871605
2026-02-24T13:17:00.556790+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63073.5750000000,7861.471500000000026259650704,0.1604625164639978688526646787,0.50,0.005003327264733568130882862157,0.005003327264733568130882862157,0.0002880423975055989694247491454,0.0030,0.0002132885083878282829283957176,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585450008184885667254472257E-7,0.001585450008184885667254472257,0.338397,0.802596,1.605500435404618582900175795,0,186,1721,12.621595916171000000000,0.003400683272946197788014375450,0.003635189007788276735273101024,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02872250000000000041633363423,63307.85030045957571154314820,0,0,1,0.2945002769086413090332053826,0,True,2.0341009949333966,0.038703990867361426,0.19141900702379644
2026-02-24T13:18:00.754576+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63066.0850000000,7861.321700000000026256532365,0.1604465188086629277674469359,0.50,0.004948573184082971436749822639,0.004948573184082971436749822639,0.0004626212251150122955340998186,0.0030,0.00001680804851817627916582923736,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585638303059401895646447691E-7,0.001585638303059401895646447691,0.004512,2.016788,1.605531028729049462235379908,0,194,1721,12.621595916171000000000,0.003419673429896548961096973928,0.003654174696241975679389797471,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02872250000000000041633363423,63307.85030045957571154314820,0,0,1,0.2945002769086413090332053826,0,True,2.308235998498276,0.07600398384965956,0.2959169796667993
2026-02-24T13:19:00.952621+00:00,a,bitget_paper_trade,BTC-USDT,running,down,63003.8050000000,7860.076100000000026230603106,0.1603134733008501052585844576,0.35,0.007144510342671173362354888101,0.004948573184082971436749822639,0.0009814606268322669873212173164,0.0030,0.0003763435102362023576207379236,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.587205725114538717145734293E-7,0.001587205725114538717145734293,0.703862,0.828503,1.619782374520521494379950267,0,202,1735,12.731612729170000000000,0.003577578232949669262777111816,0.003812042343357645938346787367,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03046780000000000041633363423,63292.28048149030003417641948,0,0,1,0.2945002769086413090332053826,0,True,2.0693999831564724,0.041704013710841537,0.23582298308610916
2026-02-24T13:20:00.155951+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63034.5350000000,7860.690700000000026243397039,0.1603791254628553216111790243,0.50,0.006229865202774938345419376172,0.006229865202774938345419376172,0.0006953540097031728109620929078,0.0030,0.0002965920714068025272056575612,True,0.0200000000000000004163336342344337026588618755340576171875,6600,4.759295836798034601191235884E-7,0.004759295836798034601191235884,0.31729,0.277842,1.619655729383933139297127112,0,210,1735,12.731612729170000000000,0.003499665346022527533961590949,0.003734147789795273634914733709,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03046780000000000041633363423,63292.28048149030003417641948,0,0,1,0.3435692764164133891177096653,0,False,1.9169860170222819,0.04180098767392337,0.2133089874405414
2026-02-24T13:21:00.366122+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,down,62948.3150000000,7858.966300000000026207500753,0.1601948973874592161069825251,0.35,0.007145025000378548500007310702,0.006229865202774938345419376172,0.0006168401248573385439096514890,0.0030,0.0007411698752940808560932727920,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588604873696778063082387511E-7,0.001588604873696778063082387511,0.806278,0.464349,1.620011111279354888892138090,0,210,1735,12.731612729170000000000,0.003718267660075835697270221108,0.003952698665426505004973687891,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03046780000000000041633363423,63292.28048149030003417641948,0,0,1,0.3435692764164133891177096653,0,False,3.309065999928862,0.07181399269029498,0.4274860257282853
2026-02-24T13:22:00.560904+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62945.4450000000,7858.908900000000026206305875,0.1601887636081390410325726181,0.35,0.007157647935624116969233039387,0.006061993289476233721485898924,0.0009182685874857476177969475576,0.0030,0.0004447905867638991698962681974,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588677306197454001635861022E-7,0.001588677306197454001635861022,0.214126,0.553547,1.625621304721829764103573061,0,214,1742,12.775609739708000000000,0.003725544262271764651442057963,0.003959973555394744787298777240,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03116630000000000041633363423,63285.45749068545715674048424,0,0,1,0.3435692764164133891177096653,0,False,2.161506999982521,0.04210398765280843,0.2133200177922845
2026-02-24T13:23:00.748488+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62935.2300000000,7858.704600000000026202053027,0.1601669313286059921383672570,0.35,0.007166737899180864986822884160,0.006061993289476233721485898924,0.001170820541359666375121635543,0.0030,0.0001958746183126796196075181208,False,0.0200000000000000004163336342344337026588618755340576171875,6600,0.000003813444393545554691704471407,0.03813444393545554691704471407,0.132898,0.953855,1.629661288524828883032392960,0,222,1746,12.807026664572000000000,0.003751443388206055336760982299,0.003985866587110971050870480048,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03166550000000000041633363423,63279.92542849316017073547355,0,0,1,0.3435692764164133891177096653,0,False,2.0639540161937475,0.04040199564769864,0.19500500638969243
2026-02-24T13:24:00.937390+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62892.2150000000,7857.844300000000026184144436,0.1600749839240260871537907587,0.35,0.007172314223711425524662482043,0.005769568980079603722853453748,0.001005260975952785826482912571,0.0030,0.0003636647135317843833820802464,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.590021912886992452086478430E-7,0.001590021912886992452086478430,1.302908,0.0097,1.632139654982855788738880908,0,230,1749,12.825099284711000000000,0.003860503682093819784043755704,0.004094901218464223398157488988,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03195280000000000041633363423,63276.55475560671250681716351,0,0,1,0.3435692764164133891177096653,0,False,2.383432991337031,0.04460400668904185,0.2257219748571515
2026-02-24T13:25:00.153613+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62940.5850000000,7858.811700000000026204282494,0.1601783765858647589185681933,0.35,0.007171862171045496598904575661,0.005769568980079603722853453748,0.001288345125983381419875492540,0.0030,0.00008039974243481721968633772420,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588799976994176333124326696E-7,0.001588799976994176333124326696,0.21313,1.321544,1.631938742686887377290922516,0,238,1749,12.825099284711000000000,0.003737866313377065946659872130,0.003972292707048279749702935350,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03195280000000000041633363423,63276.55475560671250681716351,0,0,1,0.3740767632257579881656462559,0,True,2.2837560100015253,0.047406996600329876,0.2344370004720986
2026-02-24T13:26:00.344336+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62975.4050000000,7859.508100000000026218779231,0.1602527898660731734619812546,0.35,0.007171536821827278211436258540,0.005266030254406629407749626832,0.001340032958549144723165498364,0.0030,0.00002858177018176656140900505191,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.587921506816827934651631061E-7,0.001587921506816827934651631061,0.315541,0.709793,1.631794143034345871749448240,0,246,1749,12.825099284711000000000,0.003649583634470359959111664054,0.003884030801579949010831991453,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03195280000000000041633363423,63276.55475560671250681716351,0,0,1,0.3740767632257579881656462559,0,True,1.9888329843524843,0.042001978727057576,0.2035140059888363
2026-02-24T13:27:00.526004+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62942.8150000000,7858.856300000000026205210918,0.1601831426794252519934201976,0.35,0.007174764102607939262574635908,0.005266030254406629407749626832,0.001284900628527975100747492498,0.0030,0.00008500501251520060428236186507,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588743687424847458760781513E-7,0.001588743687424847458760781513,0.458279,1.567276,1.633228490047973005588727070,0,250,1751,12.835308008353000000000,0.003732212368116814529306842147,0.003966640092194908769011315450,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03211500000000000041633363423,63274.85045732368561072822727,0,0,1,0.3740767632257579881656462559,0,False,3.901316988049075,0.06841099821031094,0.29274600092321634
2026-02-24T13:28:00.729109+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62915.6650000000,7858.313300000000026193907460,0.1601251123444009316858879990,0.35,0.007175018024388802353265416123,0.004933240501630868470662445887,0.001338217613647902667915163080,0.0030,0.00003178959610761827339100336946,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.589429278066122324225612175E-7,0.001589429278066122324225612175,1.84199,0.240358,1.633341344172801045895740499,0,258,1751,12.835308008353000000000,0.003801048517810010036542162337,0.004035460044333483713306149642,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03211500000000000041633363423,63274.85045732368561072822727,0,0,1,0.3740767632257579881656462559,0,True,2.298206993145868,0.0423039891757071,0.20431799930520356
2026-02-24T13:29:00.913985+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62913.6950000000,7858.273900000000026193087282,0.1601209013597757163947958771,0.35,0.007177961468559558595134083356,0.004933240501630868470662445887,0.001337645454686983315522942055,0.0030,0.00003353913273684012253069128683,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.589479047447459571401743293E-7,0.001589479047447459571401743293,0.052411,0.678534,1.634649541582026042281814825,0,266,1753,12.845523828261000000000,0.003806043258690142454562552147,0.004040453609921439243334172697,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03227740000000000041633363423,63272.99108183900076800830114,0,0,1,0.3740767632257579881656462559,0,True,2.1997630246914923,0.04110101144760847,0.20660599693655968
2026-02-24T13:30:00.130708+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62926.3150000000,7858.526300000000026198341413,0.1601478765808800591534232908,0.35,0.007177843339862239807436491561,0.005057005254588652454101706678,0.001215375371061748787441104345,0.0030,0.0001557619648831471355334922794,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.589160274203248672673745475E-7,0.001589160274203248672673745475,0.546324,0.527152,1.634597039938773247749551805,0,274,1753,12.845523828261000000000,0.003774046492239751025416705263,0.004008464372500120061124198125,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03227740000000000041633363423,63272.99108183900076800830114,0,0,1,0.3803714053796154535879157070,0,True,2.2832649992778897,0.04110601730644703,0.2037330123130232
2026-02-24T13:31:00.334240+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62922.8750000000,7858.457500000000026196909225,0.1601405237605471585233771972,0.35,0.007177875539008418624602987082,0.005057005254588652454101706678,0.0008076030898882816601950072857,0.0030,0.0005635471257150857896461875473,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.589247153757675567112914024E-7,0.001589247153757675567112914024,0.606272,0.036311,1.634611350670408277601327592,0,282,1753,12.845523828261000000000,0.003782768273269017785817791913,0.004017184101242539869904096126,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03227740000000000041633363423,63272.99108183900076800830114,0,0,1,0.3803714053796154535879157070,0,True,2.9642929730471224,0.04500499926507473,0.22692300262860954
2026-02-24T13:32:00.529014+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62921.4850000000,7858.429700000000026196330521,0.1601375526716234443124577754,0.35,0.007179349621700757837614115349,0.005025295495119965577522164004,0.001291951513464712112886343325,0.0030,0.00007978833521559102215930281525,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.589282261853800812234485566E-7,0.001589282261853800812234485566,0.697789,0.356774,1.635266498533670150050717933,0,290,1754,12.850626819492000000000,0.003786292481301192436096137989,0.004020707480007645548451787486,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03235850000000000041633363423,63272.11192039031980436908892,0,0,1,0.3803714053796154535879157070,0,True,2.1347079891711473,0.0414079986512661,0.20133901853114367
2026-02-24T13:33:00.718687+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,high_vol_shock,62577.2850000000,7851.545700000000026053028485,0.1594011864440908777873056046,0.40,0.01782020150719520103463882410,0.005025295495119965577522164004,0.000267634086027880376614532786,0.0030,0.005360446516850200037240996854,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.598023947507470162695617108E-7,0.001598023947507470162695617108,0.300564,0.168441,1.636700251199200172439804016,0,298,1754,12.850626819492000000000,0.004658977664520267706460676246,0.004893187315223022926952042847,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03235850000000000041633363423,63272.11192039031980436908892,0,0,1,0.3803714053796154535879157070,0,False,2.3619690036866814,0.04390501999296248,0.24202800705097616
2026-02-24T13:34:00.907433+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,down,62870.9950000000,7857.419900000000026175309836,0.1600296173556920410969108344,0.35,0.007805268766951269194578648492,0.007805268766951269194578648492,0.001394709352728753607185849799,0.0030,0.0002273981540517540706456095976,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.590558571563882518480898863E-7,0.001590558571563882518480898863,0.551206,0.019609,1.635476655573924457975179844,0,298,1754,12.850626819492000000000,0.003914304901117378114192319087,0.004148689777741592102317208434,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03235850000000000041633363423,63272.11192039031980436908892,0,0,1,0.3803714053796154535879157070,0,False,3.2566789886914194,0.04881201311945915,0.25606201961636543
2026-02-24T13:35:00.805955+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62706.1850000000,7854.123700000000026106693890,0.1596771005783878883825133419,0.35,0.007805268766951269194578648492,0.007805268766951269194578648492,0.000558432871740624658145672739,0.0030,0.001063674635039883019685786658,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.594739019763361461074374083E-7,0.001594739019763361461074374083,0.256591,0.036948,1.666815929062334472333934181,0,302,1799,13.091378491986000000000,0.004332164416068963806547866901,0.004566450967868978347961098887,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03618960000000000041633363423,63226.51552020332259568109288,0,0,1,0.4473550412273139192959040690,0,False,2.0586329919751734,0.04180101677775383,0.20000399672426283
2026-02-24T13:36:00.993523+00:00,a,bitget_paper_trade,BTC-USDT,running,down,62694.1000000000,7853.882000000000026101662498,0.1596512399855256320294218470,0.35,0.007251350661596933835023687790,0.005870732104898410865701481370,0.0009464637128056279563967337168,0.0030,0.0004540765518331455776127413992,False,0.0200000000000000004163336342344337026588618755340576171875,6600,0.00002009758494020968480287618771,0.2009758494020968480287618771,0.126497,0.324734,1.667266960709748371121639018,0,310,1800,13.094517971913000000000,0.004362804742737187294759242403,0.004597084084686461891305595077,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03623970000000000041633363423,63225.73823726328207487876798,0,0,1,0.4473550412273139192959040690,0,False,4.6801599964965135,0.07481098873540759,0.3324470017105341
2026-02-24T13:37:00.282753+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,down,62761.3250000000,7855.226500000000026129650527,0.1597950740185531279020739996,0.35,0.007250708580688825446598553913,0.005870732104898410865701481370,0.001165051431926188346142296025,0.0030,0.0002352320003493418324971255399,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.593337935424403484152063393E-7,0.001593337935424403484152063393,0.711963,0.258342,1.666981591417255754043801739,0,314,1800,13.094517971913000000000,0.004192362379454496025002542486,0.004426681827503563157227501837,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.03623970000000000041633363423,63225.73823726328207487876798,0,0,1,0.4473550412273139192959040690,0,False,2.3420299985446036,0.04320798325352371,0.20833799499087036
